fil,recwgt,status,ID,pbad,w_var01,w_var02,w_var03,w_var04,w_var05,w_var06,w_var07,w_var08,w_var09,w_var10,w_var11,w_var12,w_var13,w_var14,status_log
B,1,G,13159,0.2408,2.074,0.125,-0.094,-0.042,-0.042,1.884,1.986,3.157,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,13160,0.2408,-0.108,0.125,0.21,0.3,0.3,1.884,-0.944,1.545,-0.133,-0.328,-2.196,0.073,1.532,-0.027,G
B,1,G,13161,0.2408,0.352,0.125,-0.075,-0.804,-0.804,1.884,0.235,1.015,-0.081,-0.328,-2.196,0.073,0.156,-0.027,G
B,1,G,13162,0.2408,0.094,1.003,-0.081,0.3,0.3,-0.935,1.007,-0.942,-0.133,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,13163,0.2408,-0.108,0.125,0.186,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.556,0.77,G
B,1,B,13164,0.2408,-0.108,-0.686,-0.151,-2.163,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13165,0.2408,-0.491,0.125,-0.151,-0.109,-0.109,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13166,0.2408,0.985,0.125,0.055,-0.109,-0.109,-0.935,0.713,-0.942,-0.081,-0.328,0.519,0.073,0.156,-0.027,G
B,1,B,13167,0.2408,-0.732,-0.276,-0.051,-1.375,-1.648,-0.935,-1.084,-0.942,-0.081,-0.328,-2.196,0.073,-0.772,-0.027,B
B,1,G,13168,0.2408,-0.108,0.125,0.21,1.766,1.637,1.884,0.235,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13169,0.2408,3.341,0.125,0.186,0.513,0.513,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13170,0.2408,-0.732,0.125,-0.043,1.558,1.653,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,B,13171,0.2408,-0.732,-0.228,0.21,-1.375,-1.648,1.002,-0.944,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,13172,0.2408,0.133,0.125,-0.027,0.3,0.3,1.002,-0.15,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13173,0.2408,-0.491,-0.164,-0.043,-0.804,-0.804,1.884,-0.944,1.015,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,13174,0.2408,-0.491,0.125,-0.094,0.3,0.3,1.002,0.797,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13175,0.2408,0.352,0.125,-0.027,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.406,G
B,1,G,13176,0.2408,0.352,0.125,0.055,0.513,0.513,1.002,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,13177,0.2408,-0.531,0.125,-0.151,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.338,-0.027,B
B,1,G,13178,0.2408,5.722,1.003,0.21,0.3,0.3,1.884,1.007,3.157,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,13179,0.2408,-0.491,0.125,0.106,-1.375,-1.648,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13180,0.2408,-0.711,0.125,0.186,0.3,0.3,1.002,-1.084,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13181,0.2408,-0.413,0.125,-0.027,0.3,0.3,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13182,0.2408,0.094,1.003,-0.081,-0.109,-0.109,1.215,1.007,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13183,0.2408,0.094,1.003,-0.051,0.513,0.513,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13184,0.2408,-0.531,-0.276,-0.045,0.3,0.3,1.002,0.713,1.015,-0.081,0.948,0.519,0.073,1.532,1.755,G
B,1,G,13185,0.2408,0.133,0.125,-0.094,0.513,0.513,1.884,-0.15,1.545,0.807,0.948,0.198,0.073,-0.855,-0.027,G
B,1,B,13186,0.2408,-0.491,0.125,-0.045,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,B,13187,0.2408,0.133,0.125,-0.081,-0.804,-0.804,-0.935,-0.944,-1.049,-0.081,0.948,0.198,-1.184,0.92,-0.027,B
B,1,B,13188,0.2408,-0.711,-0.276,0.065,0.513,0.513,-0.935,0.079,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13189,0.2408,5.722,0.125,0.135,0.513,0.513,1.884,1.55,3.157,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,B,13190,0.2408,-0.531,0.125,-0.045,0.3,0.3,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,13191,0.2408,0.133,0.125,0.21,-0.109,-0.109,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13192,0.2408,-0.531,-0.228,-0.094,-0.804,-0.804,1.884,-0.15,1.015,-0.081,0.948,0.198,0.073,-0.772,-0.027,G
B,1,G,13193,0.2408,-0.108,0.125,-0.051,-0.804,-0.804,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,13194,0.2408,0.094,-1.378,-0.043,0.3,0.3,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,13195,0.2408,-0.413,0.125,-0.094,-0.109,-0.109,-0.935,0.079,-0.942,-0.081,-0.328,0.198,-1.184,0.156,-0.027,B
B,1,G,13196,0.2408,-0.711,-1.378,-0.027,-0.042,-0.042,-0.935,-1.084,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13197,0.2408,2.074,0.125,-0.075,-0.804,-0.804,1.884,-0.944,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,13198,0.2408,-0.491,0.125,-0.045,-0.804,-0.804,1.884,-0.944,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13199,0.2408,0.094,0.125,0.106,0.513,0.513,-0.935,1.55,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.054,G
B,1,B,13200,0.2408,-0.732,0.125,-0.146,0.513,0.513,-0.935,1.55,-0.942,-0.081,-0.328,0.519,0.073,0.156,-0.027,B
B,1,B,13201,0.2408,-0.108,-0.228,-0.045,-2.163,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,B,13202,0.2408,0.985,0.125,-0.151,1.727,1.653,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.054,B
B,1,B,13203,0.2408,-0.413,0.125,-0.043,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,13204,0.2408,0.094,1.003,-0.045,0.513,0.513,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,B,13205,0.2408,-0.531,0.125,-0.043,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.338,-0.027,B
B,1,G,13206,0.2408,0.352,-0.228,-0.081,-0.109,-0.109,1.884,0.079,3.157,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,13207,0.2408,-0.413,-0.276,-0.146,-1.375,-1.648,-0.935,-0.944,-1.049,-0.081,0.948,0.198,0.073,-0.772,-0.027,B
B,1,B,13208,0.2408,-0.732,0.125,0.065,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,13209,0.2408,-0.413,-0.686,0.21,-0.804,-0.804,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,B,13210,0.2408,0.094,-1.378,-0.075,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,-1.184,0.156,-0.027,B
B,1,B,13211,0.2408,0.094,0.125,-0.043,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,13212,0.2408,0.985,0.125,0.21,0.513,0.513,1.263,1.986,1.015,-0.133,0.948,0.198,0.073,0.156,-0.344,G
B,1,B,13213,0.2408,-0.491,-0.228,-0.075,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,G,13214,0.2408,-0.413,0.125,-0.045,-0.804,-0.804,1.521,-0.325,1.015,-0.133,-0.328,0.198,0.073,0.156,-0.344,G
B,1,B,13215,0.2408,-0.108,0.125,-0.051,-0.109,-0.109,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,-0.556,-0.027,B
B,1,G,13216,0.2408,3.341,-0.276,0.135,-0.804,-0.804,1.884,-0.944,3.157,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,13217,0.2408,-0.732,0.125,0.21,-0.804,-0.804,1.884,1.986,1.015,-0.081,0.948,0.198,0.073,-0.948,-0.027,G
B,1,G,13218,0.2408,3.341,0.125,-0.051,0.3,0.3,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,13219,0.2408,-0.413,0.125,-0.043,1.487,1.653,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13220,0.2408,0.094,-0.228,-0.081,0.513,0.513,1.215,0.713,2.078,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,B,13221,0.2408,-0.491,0.125,-0.027,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13222,0.2408,-0.743,-0.228,-0.094,0.3,0.3,1.002,-0.944,1.545,0.807,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,13223,0.2408,-0.413,0.125,0.186,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,G,13224,0.2408,0.985,0.125,-0.151,1.809,1.653,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,0.156,1.987,G
B,1,G,13225,0.2408,-0.711,0.125,-0.146,-0.804,-0.804,1.002,-0.944,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13226,0.2408,3.341,0.125,0.21,0.3,0.3,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,13227,0.2408,-0.413,0.125,0.21,0.513,0.513,1.002,-0.15,1.545,-0.081,0.948,0.198,0.073,1.532,-0.412,G
B,1,G,13228,0.2408,0.094,0.125,-0.027,1.487,1.653,1.521,0.797,1.015,-0.081,0.948,0.198,0.073,1.532,1.32,G
B,1,B,13229,0.2408,-0.531,0.125,-0.151,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,B,13230,0.2408,-0.732,0.125,0.21,-0.804,-0.804,1.884,1.986,1.015,-0.133,0.948,0.198,0.073,1.532,-0.696,B
B,1,G,13231,0.2408,5.722,0.125,0.065,0.513,0.513,1.884,-0.15,3.157,0.807,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,13232,0.2408,3.341,0.125,-0.075,-0.804,-0.804,1.884,-0.944,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,13233,0.2408,-0.743,0.125,-0.043,1.727,1.653,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.338,-0.027,G
B,1,B,13234,0.2408,-0.491,-0.686,0.135,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13235,0.2408,0.094,1.003,0.065,0.3,0.3,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,13236,0.2408,-0.491,0.125,0.21,0.3,0.3,1.002,1.986,1.015,-0.081,0.948,0.198,-1.184,-0.855,-0.027,G
B,1,B,13237,0.2408,-0.489,0.125,-0.094,0.513,0.513,-0.935,-0.325,-0.942,0.807,-0.328,0.198,-1.184,0.156,0.798,B
B,1,G,13238,0.2408,2.074,0.125,-0.045,1.487,1.653,1.884,1.986,1.545,-0.081,-0.328,0.198,0.073,-0.772,1.755,G
B,1,B,13239,0.2408,2.074,-0.276,-0.094,-0.804,-0.804,-0.935,-0.944,-1.049,-0.081,0.948,0.198,0.073,0.388,-0.027,B
B,1,G,13240,0.2408,3.341,0.125,0.21,0.513,0.513,1.884,-0.944,3.157,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13241,0.2408,2.074,0.125,0.065,1.333,1.637,1.884,3.447,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,13242,0.2408,-0.491,-0.276,0.055,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,13243,0.2408,2.074,0.125,-0.151,0.3,0.3,1.884,0.797,1.015,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,13244,0.2408,-0.489,0.125,0.21,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13245,0.2408,0.133,0.125,-0.094,0.513,0.513,1.002,-0.15,1.015,-0.133,-0.328,0.198,0.073,-0.556,-0.696,G
B,1,G,13246,0.2408,0.985,0.125,-0.051,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,13247,0.2408,5.722,0.125,-0.146,1.766,1.637,1.884,0.797,1.015,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,13248,0.2408,-0.711,0.125,-0.146,0.3,0.3,1.002,0.713,2.078,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13249,0.2408,0.094,0.125,-0.094,-1.148,1.653,1.884,0.797,1.015,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,B,13250,0.2408,0.133,-0.164,-0.045,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13251,0.2408,2.074,0.125,0.186,0.513,0.513,1.002,-1.084,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13252,0.2408,-0.711,-0.228,0.21,0.513,0.513,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,B,13253,0.2408,-0.413,0.125,-0.075,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,B
B,1,G,13254,0.2408,0.133,0.125,0.065,0.513,0.513,1.521,0.079,1.545,-0.081,0.948,0.198,0.073,0.156,1.755,G
B,1,G,13255,0.2408,0.352,0.125,0.065,0.513,0.513,1.002,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13256,0.2408,0.094,0.125,0.135,1.727,1.653,1.215,-0.15,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13257,0.2408,-0.732,0.125,-0.094,0.513,0.513,1.215,0.713,2.078,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13258,0.2408,-0.743,0.125,0.21,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13259,0.2408,0.985,0.125,-0.045,0.513,0.513,1.884,0.797,3.157,0.807,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13260,0.2408,-0.491,0.125,0.055,0.513,0.513,1.002,-0.15,1.015,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,13261,0.2408,0.133,-0.228,-0.045,0.3,0.3,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,13262,0.2408,3.341,-0.228,0.135,0.513,0.513,1.884,0.882,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,13263,0.2408,-0.491,0.125,0.135,0.513,0.513,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,-1.184,0.156,-0.027,B
B,1,G,13264,0.2408,0.094,0.125,0.055,0.513,0.513,-0.935,1.986,-0.942,0.807,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,13265,0.2408,-0.413,0.125,-0.151,0.3,0.3,1.002,-0.15,1.015,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,13266,0.2408,-0.531,0.125,-0.146,0.513,0.513,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,-0.338,-0.027,B
B,1,G,13267,0.2408,-0.491,-0.276,0.065,0.3,0.3,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.156,1.755,G
B,1,B,13268,0.2408,0.133,0.125,-0.075,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13269,0.2408,0.352,0.125,-0.094,0.513,0.513,1.884,-0.15,1.545,-0.081,0.948,0.198,0.073,0.92,1.755,G
B,1,G,13270,0.2408,-0.108,0.125,0.135,-0.804,-0.804,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,13271,0.2408,-0.491,0.125,-0.146,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,-0.948,-0.027,B
B,1,G,13272,0.2408,0.133,-0.276,0.21,-0.804,-0.804,1.884,-0.944,1.015,0.873,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,13273,0.2408,-0.413,0.125,0.135,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,13274,0.2408,0.133,-0.228,-0.027,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,13275,0.2408,-0.732,0.125,0.186,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,G,13276,0.2408,0.985,0.125,-0.027,-0.804,-0.804,1.884,-0.15,1.015,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,13277,0.2408,3.341,0.125,0.106,-0.804,-0.804,1.884,1.55,3.157,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,13278,0.2408,0.985,0.125,0.135,0.513,0.513,-0.935,-0.15,-0.942,0.807,-0.328,0.198,0.073,0.388,-0.027,G
B,1,G,13279,0.2408,0.094,0.125,0.186,0.513,0.513,-0.935,-0.15,-1.049,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,13280,0.2408,-0.743,0.125,-0.151,0.3,0.3,1.002,0.713,1.545,-0.081,0.948,0.198,0.073,-0.556,-0.027,G
B,1,G,13281,0.2408,2.074,0.125,0.065,0.513,0.513,1.884,0.713,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13282,0.2408,0.985,0.125,0.186,0.3,0.3,1.884,-0.15,1.545,-0.081,0.948,0.198,0.073,0.156,-0.054,G
B,1,G,13283,0.2408,-0.108,-0.228,-0.146,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,13284,0.2408,-0.711,0.125,0.065,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13285,0.2408,0.094,-0.228,0.055,0.3,0.3,1.215,-1.084,1.545,-0.081,0.948,0.198,0.073,-0.556,-0.027,G
B,1,G,13286,0.2408,-0.732,0.125,0.106,0.513,0.513,1.215,0.797,1.015,-0.081,-0.328,-2.196,0.073,0.156,-0.027,G
B,1,G,13287,0.2408,5.722,0.125,-0.045,1.809,1.653,1.884,1.986,2.078,-0.081,-0.328,0.198,0.073,-0.855,1.755,G
B,1,B,13288,0.2408,-0.108,-0.228,-0.043,-2.163,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,13289,0.2408,0.985,0.125,0.21,0.513,0.513,1.884,0.797,1.545,-0.081,0.948,0.198,0.073,0.156,1.718,G
B,1,B,13290,0.2408,-0.413,0.125,-0.146,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,G,13291,0.2408,-0.489,1.003,-0.094,-0.804,-0.804,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,13292,0.2408,-0.489,0.125,-0.027,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,G
B,1,B,13293,0.2408,0.133,0.125,0.186,-1.375,-1.648,1.884,-1.084,1.015,-0.081,0.948,-2.196,0.073,-0.772,-0.027,B
B,1,G,13294,0.2408,0.133,0.125,0.055,-0.804,-0.804,-0.935,-0.944,-1.049,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,13295,0.2408,2.074,-0.276,-0.146,-0.804,-0.804,1.884,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13296,0.2408,0.094,0.125,-0.146,2.071,1.653,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,1.455,0.208,G
B,1,G,13297,0.2408,-0.743,0.125,-0.151,0.513,0.513,1.521,1.986,2.078,0.807,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,13298,0.2408,-0.491,0.125,0.055,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13299,0.2408,-0.413,0.125,0.186,0.3,0.3,-0.935,1.986,-0.942,0.807,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,13300,0.2408,-0.711,0.125,0.106,0.513,0.513,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,13301,0.2408,-0.413,0.125,0.186,-0.042,-0.042,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,B,13302,0.2408,-0.491,0.125,-0.151,0.3,0.3,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,13303,0.2408,0.985,1.003,-0.027,1.809,1.653,-0.935,1.007,-1.049,-0.081,0.948,0.198,0.073,0.156,1.755,G
B,1,B,13304,0.2408,-0.732,0.125,-0.094,0.3,0.3,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,0.208,B
B,1,B,13305,0.2408,-0.489,0.125,-0.151,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13306,0.2408,3.341,0.125,0.065,-0.042,-0.042,1.884,1.55,1.015,-0.081,-0.328,0.198,0.073,0.388,-0.054,G
B,1,G,13307,0.2408,2.074,0.125,0.186,-0.804,-0.804,1.884,-0.15,1.015,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,13308,0.2408,5.722,0.125,0.065,0.513,0.513,1.884,0.797,1.015,-0.081,0.948,0.198,0.073,-0.772,-0.027,G
B,1,B,13309,0.2408,-0.711,0.125,-0.146,0.3,0.3,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,-0.338,-0.027,B
B,1,G,13310,0.2408,-0.413,0.125,-0.081,0.513,0.513,1.521,1.986,1.545,0.807,0.948,0.198,0.073,0.92,-0.027,G
B,1,B,13311,0.2408,-0.711,0.125,0.186,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13312,0.2408,-0.743,0.125,-0.027,1.766,1.637,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13313,0.2408,-0.491,-0.228,0.106,0.513,0.513,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,13314,0.2408,0.352,0.125,0.186,-0.804,-0.804,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,13315,0.2408,-0.491,0.125,-0.027,0.513,0.513,1.002,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13316,0.2408,0.985,0.125,-0.151,0.513,0.513,1.884,-1.084,3.157,1.12,0.948,0.198,0.073,0.156,1.755,G
B,1,G,13317,0.2408,-0.413,0.125,-0.075,-0.042,-0.042,1.002,-0.944,1.545,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,B,13318,0.2408,-0.743,0.125,0.186,0.3,0.3,-0.935,0.713,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,B
B,1,G,13319,0.2408,0.985,0.125,-0.094,-0.804,-0.804,1.884,-0.15,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13320,0.2408,0.985,0.125,0.106,1.487,1.653,1.884,1.55,2.078,-0.081,-0.328,0.198,0.073,0.156,1.755,G
B,1,G,13321,0.2408,-0.108,0.125,0.135,0.3,0.3,1.002,-0.15,1.545,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,13322,0.2408,-0.732,1.003,0.055,0.513,0.513,-0.935,1.007,-0.942,-0.081,-0.328,0.519,0.073,0.156,-0.027,G
B,1,G,13323,0.2408,5.722,0.125,-0.045,1.487,1.653,1.884,1.986,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13324,0.2408,5.722,0.125,-0.075,0.513,0.513,1.884,1.55,3.157,0.873,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,13325,0.2408,0.133,0.125,0.065,0.3,0.3,1.884,0.713,1.545,1.12,0.948,0.198,0.073,0.388,-0.027,G
B,1,G,13326,0.2408,0.133,0.125,-0.045,-0.042,-0.042,-0.935,-0.15,-0.942,-0.133,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,13327,0.2408,-0.732,0.125,-0.081,0.3,0.3,-0.935,0.713,-1.049,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,13328,0.2408,-0.743,0.125,0.21,0.513,0.513,1.884,0.713,3.157,-0.133,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13329,0.2408,-0.743,-1.378,-0.151,0.3,0.3,1.002,-1.084,1.015,-0.081,-0.328,0.198,-1.184,-0.948,-0.027,G
B,1,B,13330,0.2408,-0.491,0.125,0.055,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,B
B,1,G,13331,0.2408,0.094,0.125,0.106,2.071,1.653,1.002,3.447,1.015,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,B,13332,0.2408,-0.491,0.125,0.186,0.3,0.3,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,13333,0.2408,-0.743,-0.686,-0.051,0.513,0.513,1.215,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13334,0.2408,2.074,0.125,-0.081,-0.804,-0.804,1.884,-0.944,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,13335,0.2408,-0.108,0.125,-0.081,0.3,0.3,1.002,0.713,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
